Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
28-Oct-2019;14:36:07;default              ;521776762 ;KriLR111             ;11.10;min;8.891;mg/l;humid;28.828;deg;12334;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38631;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.111;V;
28-Oct-2019;14:36:08;default              ;521776762 ;KriLR111             ;11.12;min;8.862;mg/l;humid;28.863;deg;13870;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38625;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.111;V;
28-Oct-2019;14:36:09;default              ;521776762 ;KriLR111             ;11.13;min;8.836;mg/l;humid;28.896;deg;15235;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38621;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.112;V;
28-Oct-2019;14:36:16;default              ;129230469 ;KriLR112             ;11.25;min;8.912;mg/l;humid;28.802;deg;13721;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38660;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.127;V;
28-Oct-2019;14:36:17;default              ;129230469 ;KriLR112             ;11.27;min;9.026;mg/l;humid;28.663;deg;10076;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38629;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.109;V;
28-Oct-2019;14:36:18;default              ;129230469 ;KriLR112             ;11.28;min;8.990;mg/l;humid;28.706;deg;10547;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38626;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.109;V;
28-Oct-2019;14:36:19;default              ;129230469 ;KriLR112             ;11.30;min;8.930;mg/l;humid;28.780;deg;12574;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38619;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.110;V;
28-Oct-2019;14:36:27;default              ;940932799 ;KriLR113             ;11.43;min;8.885;mg/l;humid;28.835;deg;19190;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38654;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.127;V;
28-Oct-2019;14:36:28;default              ;940932799 ;KriLR113             ;11.45;min;8.891;mg/l;humid;28.828;deg;19509;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38615;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.109;V;
28-Oct-2019;14:36:29;default              ;940932799 ;KriLR113             ;11.47;min;8.879;mg/l;humid;28.842;deg;18184;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38619;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.109;V;
28-Oct-2019;14:36:38;default              ;171146072 ;KriLR114             ;11.62;min;8.754;mg/l;humid;28.998;deg;14432;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38650;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.126;V;
28-Oct-2019;14:36:39;default              ;171146072 ;KriLR114             ;11.63;min;8.828;mg/l;humid;28.905;deg;10959;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38597;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.127;V;
28-Oct-2019;14:36:40;default              ;171146072 ;KriLR114             ;11.65;min;8.862;mg/l;humid;28.863;deg;9634;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38613;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.110;V;
28-Oct-2019;14:36:41;default              ;171146072 ;KriLR114             ;11.67;min;8.836;mg/l;humid;28.895;deg;10272;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38607;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.111;V;
28-Oct-2019;14:36:42;default              ;171146072 ;KriLR114             ;11.68;min;8.823;mg/l;humid;28.912;deg;10503;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38607;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.109;V;
28-Oct-2019;14:36:49;default              ;334505008 ;KriLR115             ;11.80;min;8.737;mg/l;humid;29.019;deg;13063;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38645;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.125;V;
28-Oct-2019;14:36:50;default              ;334505008 ;KriLR115             ;11.82;min;8.829;mg/l;humid;28.904;deg;10333;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38609;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.106;V;
28-Oct-2019;14:36:51;default              ;334505008 ;KriLR115             ;11.83;min;8.823;mg/l;humid;28.911;deg;10529;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38615;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.107;V;
28-Oct-2019;14:36:52;default              ;334505008 ;KriLR115             ;11.85;min;8.789;mg/l;humid;28.954;deg;11861;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38606;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.106;V;
28-Oct-2019;14:36:58;default              ;213061676 ;KriLR116             ;11.95;min;8.976;mg/l;humid;28.723;deg;13889;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38644;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.129;V;
28-Oct-2019;14:36:59;default              ;213061676 ;KriLR116             ;11.97;min;8.981;mg/l;humid;28.718;deg;12325;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38588;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.129;V;
28-Oct-2019;14:37:00;default              ;213061676 ;KriLR116             ;11.98;min;9.009;mg/l;humid;28.684;deg;11872;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38598;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.108;V;
28-Oct-2019;14:37:01;default              ;213061676 ;KriLR116             ;12.00;min;9.039;mg/l;humid;28.647;deg;11332;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38606;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.109;V;
28-Oct-2019;14:37:02;default              ;213061676 ;KriLR116             ;12.02;min;9.011;mg/l;humid;28.681;deg;11224;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38606;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.109;V;
28-Oct-2019;14:37:09;default              ;450953573 ;KriLR117             ;12.13;min;8.874;mg/l;humid;28.849;deg;10689;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38639;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.119;V;
28-Oct-2019;14:37:10;default              ;450953573 ;KriLR117             ;12.15;min;8.919;mg/l;humid;28.793;deg;9685;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38600;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.108;V;
28-Oct-2019;14:37:11;default              ;450953573 ;KriLR117             ;12.17;min;8.881;mg/l;humid;28.840;deg;10538;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38606;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.110;V;
28-Oct-2019;14:37:12;default              ;450953573 ;KriLR117             ;12.18;min;8.847;mg/l;humid;28.882;deg;13542;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38606;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.107;V;
28-Oct-2019;14:37:19;default              ;182790929 ;KriLR118             ;12.30;min;8.858;mg/l;humid;28.868;deg;13363;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38637;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.127;V;
28-Oct-2019;14:37:20;default              ;182790929 ;KriLR118             ;12.32;min;8.901;mg/l;humid;28.815;deg;12561;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38606;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.106;V;
28-Oct-2019;14:37:21;default              ;182790929 ;KriLR118             ;12.33;min;8.867;mg/l;humid;28.857;deg;13283;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38603;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.109;V;
28-Oct-2019;14:37:22;default              ;182790929 ;KriLR118             ;12.35;min;8.842;mg/l;humid;28.888;deg;14995;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38600;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.108;V;
28-Oct-2019;14:37:28;default              ;117281708 ;KriLR119             ;12.45;min;9.042;mg/l;humid;28.643;deg;8741;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38631;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.113;V;
28-Oct-2019;14:37:29;default              ;117281708 ;KriLR119             ;12.47;min;9.084;mg/l;humid;28.593;deg;7760;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38597;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.109;V;
28-Oct-2019;14:37:30;default              ;117281708 ;KriLR119             ;12.48;min;8.970;mg/l;humid;28.731;deg;11040;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38607;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.108;V;
28-Oct-2019;14:37:31;default              ;117281708 ;KriLR119             ;12.50;min;8.913;mg/l;humid;28.801;deg;12632;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38599;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.109;V;
28-Oct-2019;14:49:10;default              ;159906405 ;KrilLR11             ;24.15;min;---;mg/l;humid;13.445;deg;253;uV;11.000;°C;1013.000;mbar;30.3;pmil;2;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38626;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.134;V;
28-Oct-2019;14:49:11;default              ;159906405 ;KrilLR11             ;24.17;min;8.778;mg/l;humid;28.967;deg;7806;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38609;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.126;V;
28-Oct-2019;14:49:12;default              ;159906405 ;KrilLR11             ;24.18;min;8.706;mg/l;humid;29.058;deg;9476;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38607;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.126;V;
28-Oct-2019;14:49:13;default              ;159906405 ;KrilLR11             ;24.20;min;8.712;mg/l;humid;29.051;deg;10026;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38598;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.126;V;
28-Oct-2019;14:49:19;default              ;222108333 ;KrilLR12             ;24.30;min;9.173;mg/l;humid;28.487;deg;12003;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38636;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.136;V;
28-Oct-2019;14:49:20;default              ;222108333 ;KrilLR12             ;24.32;min;9.160;mg/l;humid;28.502;deg;12176;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38581;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.137;V;
28-Oct-2019;14:49:21;default              ;222108333 ;KrilLR12             ;24.33;min;9.183;mg/l;humid;28.475;deg;11599;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38596;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.128;V;
28-Oct-2019;14:49:22;default              ;222108333 ;KrilLR12             ;24.35;min;9.209;mg/l;humid;28.445;deg;10372;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38596;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.127;V;
28-Oct-2019;14:49:23;default              ;222108333 ;KrilLR12             ;24.37;min;9.241;mg/l;humid;28.407;deg;9989;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38596;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.129;V;
28-Oct-2019;14:49:30;default              ;201822008 ;KrilLR13             ;24.48;min;8.722;mg/l;humid;29.038;deg;17704;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38634;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.133;V;
28-Oct-2019;14:49:31;default              ;201822008 ;KrilLR13             ;24.50;min;8.777;mg/l;humid;28.969;deg;14034;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38616;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.129;V;
28-Oct-2019;14:49:32;default              ;201822008 ;KrilLR13             ;24.52;min;8.819;mg/l;humid;28.916;deg;11757;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38605;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.120;V;
28-Oct-2019;14:49:33;default              ;201822008 ;KrilLR13             ;24.53;min;8.773;mg/l;humid;28.974;deg;13858;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38601;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.127;V;
28-Oct-2019;14:49:39;default              ;641264370 ;KrilLR14             ;24.63;min;9.060;mg/l;humid;28.622;deg;7798;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38632;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.136;V;
28-Oct-2019;14:49:40;default              ;641264370 ;KrilLR14             ;24.65;min;9.033;mg/l;humid;28.654;deg;8239;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38600;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.125;V;
28-Oct-2019;14:49:41;default              ;641264370 ;KrilLR14             ;24.67;min;8.916;mg/l;humid;28.797;deg;11020;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38602;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.126;V;
28-Oct-2019;14:49:42;default              ;641264370 ;KrilLR14             ;24.68;min;8.896;mg/l;humid;28.821;deg;11784;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38601;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.126;V;
28-Oct-2019;14:49:48;default              ;289892479 ;KrilLR15             ;24.78;min;9.784;mg/l;humid;27.791;deg;2388;uV;11.000;°C;1013.000;mbar;30.3;pmil;4;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38633;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.134;V;
28-Oct-2019;14:49:49;default              ;289892479 ;KrilLR15             ;24.80;min;9.326;mg/l;humid;28.308;deg;3852;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38575;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.137;V;
28-Oct-2019;14:49:50;default              ;289892479 ;KrilLR15             ;24.82;min;8.738;mg/l;humid;29.018;deg;11879;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38595;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.123;V;
28-Oct-2019;14:49:51;default              ;289892479 ;KrilLR15             ;24.83;min;8.693;mg/l;humid;29.075;deg;14130;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38596;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.124;V;
28-Oct-2019;14:49:52;default              ;289892479 ;KrilLR15             ;24.85;min;8.711;mg/l;humid;29.052;deg;13330;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38590;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.122;V;
28-Oct-2019;14:50:08;default              ;106042040 ;KrilLR16             ;25.12;min;9.204;mg/l;humid;28.450;deg;12192;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38627;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.135;V;
28-Oct-2019;14:50:09;default              ;106042040 ;KrilLR16             ;25.13;min;9.226;mg/l;humid;28.424;deg;12284;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38591;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.119;V;
28-Oct-2019;14:50:10;default              ;106042040 ;KrilLR16             ;25.15;min;9.209;mg/l;humid;28.445;deg;12594;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38609;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.117;V;
